[0.2059, 5.5, 0.1585, 1.1, 0.25, 1.125, 0.4211, 3559311.3]
[0.2258, 5.5, 0.046, 1.2381, 0.25, 0.8462, 1.75, 15544248.9]
[0.0526, 54.0, 0.9, 1.125, 0.4211, 0.4211, 0.1818, 23392153.4]
[5.5, 54.0, 13.5, 48.0, 1.125, 1.125, 0.4211, 33604577.0]
[0.069, 52.0, 0.8438, 0.7879, 0.1818, 0.1667, 0.4211, 0]
[0.0455, 27.0, 0.2609, 0.6585, 1.7143, 0.75, 1.7143, 36806126.5]
[7.0, 27.0, 0.36, 27.0, 0.1818, 0.1818, 0.1818, 12800237.2]
[0.2, 54.0, 13.5, 13.5, 0.25, 0.25, 0.1667, 846202.7]
[0.4762, 52.0, 0.4063, 0.2778, 2.5652, 2.5652, 2.5652, 13153843.5]
[0.0758, 2.4545, 0.2041, 0.4528, 1.125, 0.75, 0.4211, 2513596.5]
[0.1818, 54.0, 0.6667, 12.0, 0.7143, 1.0, 0.7143, 18802001.7]
[0.4259, 44.0, 24.0, 44.0, 0.75, 0.75, 0.7143, 0]
[0.6667, 0.7297, 54.0, 3.8571, 0.8462, 2.5652, 0.7273, 2756955.8]
[0.3333, 27.0, 0.1807, 54.0, 0.25, 0.75, 0.8462, 5411741.6]
[0.125, 12.0, 2.4545, 54.0, 2.5652, 2.5652, 2.5652, 7310378.4]
[0.0667, 54.0, 1.0, 8.6667, 1.75, 1.125, 0.1818, 9343632.2]
[0.0217, 8.6667, 0.3881, 4.5, 0.25, 1.125, 0.4211, 17700292.4]
[0.0556, 13.5, 0.6818, 0.125, 0.25, 1.6667, 0.8462, 40901399.4]
[0.0147, 22.0, 0.5217, 0.2727, 0.25, 1.125, 0.4211, 35300702.0]
[0.0462, 54.0, 0.1364, 0.3333, 0.8462, 0.8462, 0.7273, 40808434.9]
[0.1579, 44.0, 0.6667, 0.3692, 2.5652, 2.5652, 0.1667, 18363789.4]
[1.0, 13.5, 0.697, 0.375, 1.125, 0.1818, 1.75, 6507554.0]
[0.2, 1.4667, 24.0, 22.0, 0.2143, 0.75, 0.2143, 3508832.0]
[0.0256, 2.4545, 0.4219, 27.0, 0.25, 1.125, 0.4211, 0]
[0.087, 52.0, 1.4444, 1.5, 0.25, 0.4211, 0.4211, 45900586.8]
[0.2, 54.0, 0.7105, 5.4, 0.25, 0.4211, 0.25, 20854558.9]
[0.1646, 9.0, 54.0, 0.194, 1.125, 0.1818, 1.75, 6173719.1]
[0.1765, 13.5, 0.7105, 0.4068, 0.1667, 0.75, 0.75, 0]
[0.2703, 27.0, 5.2, 54.0, 0.4211, 0.4211, 0.1818, 7576467.2]
[0.6889, 0.871, 0.4333, 27.0, 0.1667, 0.1667, 0.75, 11979356.7]
[0.0732, 44.0, 11.0, 44.0, 0.0909, 0.0909, 0.0909, 5930132.4]
[0.2667, 44.0, 1.0, 12.0, 1.6667, 1.6667, 0.8462, 6726883.5]
[0.3333, 26.0, 0.7333, 0.4576, 0.25, 1.125, 0.8462, 6252426.0]
[0.0674, 24.0, 0.129, 1.5, 1.125, 0.4211, 1.125, 3932254.4]
[0.2716, 1.1579, 0.449, 48.0, 1.6667, 0.75, 0.8462, 28172390.2]
[0.122, 44.0, 0.338, 44.0, 0.25, 0.1667, 1.6667, 4101207.5]
[0.0204, 8.6667, 0.1538, 0.4194, 0.25, 0.4211, 0.8462, 12744087.1]
[0.2778, 52.0, 13.0, 52.0, 0.25, 1.75, 0.8462, 12666360.0]
[0.4906, 0.8667, 0.4127, 0.54, 0.1667, 0.7273, 0.1667, 1907529.0]
[0.0506, 8.0, 27.0, 54.0, 0.25, 1.125, 0.4211, 4313930.0]
[0.2632, 13.5, 0.2405, 0.2771, 0.25, 1.125, 0.4211, 5611754.8]
[0.0267, 27.0, 0.2131, 1.35, 0.25, 0.75, 0.2143, 4738772.3]
[0.0202, 6.5, 0.2222, 0.4043, 0.25, 1.125, 0.4211, 0]
[0.2667, 54.0, 0.22, 0.4194, 0.8462, 0.4211, 0.8462, 33317660.0]
[0.6286, 44.0, 1.2222, 3.1429, 0.1818, 0.1818, 0.1818, 2302230.9]
[0.3214, 54.0, 3.7143, 54.0, 0.25, 0.1667, 0.1818, 10750936.6]
[0.1429, 27.0, 0.1538, 0.5778, 0.25, 1.125, 0.4211, 11150643.0]
[0.0263, 54.0, 1.4211, 13.5, 1.125, 1.75, 0.25, 25976657.2]
